time_s,action,x_m,y_m,z_m,yaw_deg,vx_body_m_s,vy_body_m_s,vz_m_s,yaw_rate_deg_s,tof_front_m,tof_back_m,tof_left_m,tof_right_m,tof_up_m,tof_down_m
208.109722,hover,1.137450,1.275044,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.776219,0.225051,0.862915,3.138778,,1.710000
208.222554,left,1.141615,1.274923,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.776098,0.225172,0.858748,3.142945,,1.710000
208.330809,left,1.154110,1.274560,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.775734,0.225536,0.846248,3.155445,,1.710000
208.438733,left,1.166605,1.274196,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.775370,0.225899,0.833748,3.167945,,1.710000
208.541707,hover,1.174935,1.273954,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.775128,0.226142,0.825415,3.176278,,1.710000
208.650720,hover,1.174935,1.273954,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.775128,0.226142,0.825415,3.176278,,1.710000
208.764580,hover,1.174935,1.273954,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.775128,0.226142,0.825415,3.176278,,1.710000
208.879097,hover,1.174935,1.273954,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.775128,0.226142,0.825415,3.176278,,1.710000
208.990097,left,1.179099,1.273833,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.775007,0.226263,0.821248,3.180445,,1.710000
209.101384,left,1.191594,1.273469,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.774643,0.226627,0.808748,3.192945,,1.710000
209.207790,left,1.204089,1.273105,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.774279,0.226991,0.796248,3.205445,,1.710000
209.321235,left,1.216584,1.272742,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.773915,0.227354,0.783748,3.217945,,1.710000
209.424914,left,1.224913,1.272500,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.773673,0.227597,0.775415,3.226278,,1.710000
209.544879,left,1.237408,1.272136,1.710000,-91.666667,0.000000,0.250000,0.000000,0.000000,2.773309,0.227960,0.762915,3.238778,,1.710000
209.643618,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
209.757112,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
209.870983,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
209.984973,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
210.090179,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
210.198469,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
210.311043,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
210.425601,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
210.537932,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
210.644195,back,1.242082,1.289507,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.790688,0.210582,0.758239,3.243454,,1.710000
210.757342,back,1.242591,1.307000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.808188,0.193082,0.757730,3.243963,,1.710000
210.868697,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
210.974114,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
211.086397,back,1.243100,1.324493,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.825688,0.175582,0.757220,3.244473,,1.710000
211.203207,back,1.243609,1.341985,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.843188,0.158082,0.756711,3.244982,,1.710000
211.296373,back,1.243948,1.353647,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.854855,0.146415,0.756372,3.245321,,1.710000
211.409499,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
211.526399,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
211.614199,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
211.714705,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
211.822819,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
211.932476,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
212.045947,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
212.158564,forward,1.244118,1.359478,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.860688,0.140582,0.756202,3.245491,,1.710000
212.270635,forward,1.243609,1.341985,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.843188,0.158082,0.756711,3.244982,,1.710000
212.380845,forward,1.243100,1.324493,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.825688,0.175582,0.757220,3.244473,,1.710000
212.496385,hover,1.242761,1.312831,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.814021,0.187248,0.757560,3.244133,,1.710000
212.600364,hover,1.242761,1.312831,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.814021,0.187248,0.757560,3.244133,,1.710000
212.716504,forward,1.242421,1.301169,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.802355,0.198915,0.757899,3.243794,,1.710000
212.828994,forward,1.241912,1.283676,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.784855,0.216415,0.758409,3.243284,,1.710000
212.941680,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
213.049333,hover,1.241573,1.272015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
213.151795,back,1.242082,1.289507,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.790688,0.210582,0.758239,3.243454,,1.710000
213.266139,back,1.242591,1.307000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.808188,0.193082,0.757730,3.243963,,1.710000
213.375110,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
213.490402,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
213.600686,back,1.243439,1.336154,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.837355,0.163915,0.756881,3.244812,,1.710000
213.713083,back,1.243948,1.353647,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.854855,0.146415,0.756372,3.245321,,1.710000
213.824806,hover,1.244288,1.365309,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
213.936830,forward,1.244118,1.359478,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.860688,0.140582,0.756202,3.245491,,1.710000
214.048850,forward,1.243609,1.341985,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.843188,0.158082,0.756711,3.244982,,1.710000
214.167725,forward,1.243100,1.324493,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.825688,0.175582,0.757220,3.244473,,1.710000
214.259321,forward,1.242761,1.312831,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.814021,0.187248,0.757560,3.244133,,1.710000
214.372060,forward,1.242252,1.295338,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.796521,0.204748,0.758069,3.243624,,1.710000
214.482063,forward,1.241743,1.277846,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.779021,0.222248,0.758578,3.243115,,1.710000
214.595216,back,1.241573,1.272015,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.773188,0.228082,0.758748,3.242945,,1.710000
214.702543,back,1.242082,1.289507,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.790688,0.210582,0.758239,3.243454,,1.710000
214.805759,back,1.242591,1.307000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.808188,0.193082,0.757730,3.243963,,1.710000
214.918361,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
215.025626,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
215.146048,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
215.236579,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
215.344805,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
215.449075,back,1.243100,1.324493,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.825688,0.175582,0.757220,3.244473,,1.710000
215.561395,back,1.243609,1.341985,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.843188,0.158082,0.756711,3.244982,,1.710000
215.675769,back,1.244118,1.359478,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.860688,0.140582,0.756202,3.245491,,1.710000
215.784689,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
215.892187,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
216.000797,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
216.110651,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
216.243637,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
216.336783,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
216.447496,forward,1.244288,1.365309,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.866521,0.134748,0.756032,3.245661,,1.710000
216.560420,forward,1.243779,1.347816,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.849021,0.152248,0.756541,3.245151,,1.710000
216.668431,forward,1.243270,1.330323,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.831521,0.169748,0.757051,3.244642,,1.710000
216.780704,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
216.894297,hover,1.242930,1.318662,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.819855,0.181415,0.757390,3.244303,,1.710000
217.004756,back,1.243100,1.324493,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.825688,0.175582,0.757220,3.244473,,1.710000
217.115785,back,1.243609,1.341985,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.843188,0.158082,0.756711,3.244982,,1.710000
217.226561,back,1.244118,1.359478,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.860688,0.140582,0.756202,3.245491,,1.710000
217.336427,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
217.448280,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
217.556745,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
217.671304,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
217.787004,hover,1.244457,1.371139,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.872355,0.128915,0.755863,3.245830,,1.710000
217.897903,back,1.244966,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.755353,3.246340,,1.710000
218.007501,back,1.245475,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.754844,3.246849,,1.710000
218.122141,hover,1.245815,1.380000,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.881219,0.120051,0.754505,3.247188,,1.710000
218.236605,hover,1.245815,1.380000,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.881219,0.120051,0.754505,3.247188,,1.710000
218.344635,forward,1.245645,1.374169,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.875386,0.125884,0.754674,3.247019,,1.710000
218.454833,forward,1.245136,1.356677,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.857886,0.143384,0.755184,3.246509,,1.710000
218.564187,forward,1.244627,1.339184,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.840386,0.160884,0.755693,3.246000,,1.710000
218.675203,forward,1.244118,1.321691,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.822886,0.178384,0.756202,3.245491,,1.710000
218.785873,forward,1.243609,1.304199,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.805386,0.195884,0.756711,3.244982,,1.710000
218.898058,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.019071,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.117257,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.234292,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.324342,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.432087,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.542616,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.653719,hover,1.243270,1.292537,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.793719,0.207551,0.757051,3.244642,,1.710000
219.765399,back,1.243439,1.298368,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.799552,0.201717,0.756881,3.244812,,1.710000
219.876696,back,1.243948,1.315860,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.817052,0.184217,0.756372,3.245321,,1.710000
219.990714,back,1.244457,1.333353,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.834552,0.166717,0.755863,3.245830,,1.710000
220.103489,hover,1.244797,1.345015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.846219,0.155051,0.755523,3.246170,,1.710000
220.216944,hover,1.244797,1.345015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.846219,0.155051,0.755523,3.246170,,1.710000
220.326517,hover,1.244797,1.345015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.846219,0.155051,0.755523,3.246170,,1.710000
220.438733,hover,1.244797,1.345015,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.846219,0.155051,0.755523,3.246170,,1.710000
220.551587,forward,1.244457,1.333353,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.834552,0.166717,0.755863,3.245830,,1.710000
220.662043,forward,1.243948,1.315860,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.817052,0.184217,0.756372,3.245321,,1.710000
220.767611,forward,1.243439,1.298368,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.799552,0.201717,0.756881,3.244812,,1.710000
220.884874,hover,1.243439,1.298368,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.799552,0.201717,0.756881,3.244812,,1.710000
220.974877,hover,1.243439,1.298368,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.799552,0.201717,0.756881,3.244812,,1.710000
221.088278,hover,1.243439,1.298368,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.799552,0.201717,0.756881,3.244812,,1.710000
221.200785,back,1.243609,1.304199,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.805386,0.195884,0.756711,3.244982,,1.710000
221.312256,back,1.244118,1.321691,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.822886,0.178384,0.756202,3.245491,,1.710000
221.428367,back,1.244627,1.339184,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.840386,0.160884,0.755693,3.246000,,1.710000
221.541014,back,1.245136,1.356677,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.857886,0.143384,0.755184,3.246509,,1.710000
221.647947,back,1.245645,1.374169,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.875386,0.125884,0.754674,3.247019,,1.710000
221.761156,back,1.246154,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.754165,3.247528,,1.710000
221.874766,back,1.246663,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.753656,3.248037,,1.710000
221.987954,back,1.247172,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.753147,3.248546,,1.710000
222.100120,back,1.247681,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.752638,3.249055,,1.710000
222.213669,back,1.248190,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.752128,3.249565,,1.710000
222.327061,back,1.248699,1.380000,1.710000,-91.666667,-0.350000,0.000000,0.000000,0.000000,2.881219,0.120051,0.751619,3.250074,,1.710000
222.440166,forward,1.248868,1.374169,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.875386,0.125884,0.751449,3.250243,,1.710000
222.550725,forward,1.248359,1.356677,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.857886,0.143384,0.751959,3.249734,,1.710000
222.664551,forward,1.247850,1.339184,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.840386,0.160884,0.752468,3.249225,,1.710000
222.776349,forward,1.247341,1.321691,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.822886,0.178384,0.752977,3.248716,,1.710000
222.896099,forward,1.246832,1.304199,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.805386,0.195884,0.753486,3.248207,,1.710000
222.997923,forward,1.246324,1.286706,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.787886,0.213384,0.753995,3.247697,,1.710000
223.105377,forward,1.245815,1.269214,1.710000,-91.666667,0.350000,0.000000,0.000000,0.000000,2.770386,0.230884,0.754505,3.247188,,1.710000
223.216215,hover,1.245475,1.257552,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.710000
223.321837,hover,1.245475,1.257552,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.710000
223.427326,hover,1.245475,1.257552,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.710000
223.537088,hover,1.245475,1.257552,1.710000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.710000
223.642030,down,1.245475,1.257552,1.706667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.706667
223.752367,down,1.245475,1.257552,1.696667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.696667
223.861422,down,1.245475,1.257552,1.686667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.686667
223.969883,hover,1.245475,1.257552,1.680000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.680000
224.080395,hover,1.245475,1.257552,1.680000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.680000
224.187400,down,1.245475,1.257552,1.676667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.676667
224.296407,down,1.245475,1.257552,1.666667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.666667
224.406419,down,1.245475,1.257552,1.656667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.656667
224.515829,down,1.245475,1.257552,1.646667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.646667
224.622685,down,1.245475,1.257552,1.636667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.636667
224.725329,down,1.245475,1.257552,1.626667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.626667
224.835193,down,1.245475,1.257552,1.616667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.616667
224.939363,down,1.245475,1.257552,1.606667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.606667
225.044876,down,1.245475,1.257552,1.596667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.596667
225.148649,down,1.245475,1.257552,1.586667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.586667
225.254483,down,1.245475,1.257552,1.576667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.576667
225.358745,down,1.245475,1.257552,1.566667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.566667
225.461932,down,1.245475,1.257552,1.556667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.556667
225.566585,down,1.245475,1.257552,1.546667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.546667
225.675476,down,1.245475,1.257552,1.536667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.536667
225.784692,down,1.245475,1.257552,1.526667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.526667
225.899382,down,1.245475,1.257552,1.516667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.516667
226.008571,down,1.245475,1.257552,1.506667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.506667
226.118905,down,1.245475,1.257552,1.496667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.496667
226.229810,down,1.245475,1.257552,1.486667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.486667
226.343139,down,1.245475,1.257552,1.476667,-91.666667,0.000000,0.000000,-0.200000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.476667
226.455195,hover,1.245475,1.257552,1.470000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.470000
226.569965,hover,1.245475,1.257552,1.470000,-91.666667,0.000000,0.000000,0.000000,0.000000,2.758719,0.242551,0.754844,3.246849,,1.470000
226.677413,yaw_right,1.245475,1.257552,1.470000,-93.500000,0.000000,0.000000,0.000000,-55.000000,2.762705,0.242901,0.755935,3.251540,,1.470000
226.790268,yaw_right,1.245475,1.257552,1.470000,-96.250000,0.000000,0.000000,0.000000,-55.000000,2.774040,0.243898,0.759036,2.227015,,1.470000
226.902290,yaw_right,1.245475,1.257552,1.470000,-99.000000,0.000000,0.000000,0.000000,-55.000000,2.791925,0.245470,0.763930,1.549839,,1.470000
227.011768,hover,1.245475,1.257552,1.470000,-99.000000,0.000000,0.000000,0.000000,0.000000,2.791925,0.245470,0.763930,1.549839,,1.470000
227.135276,yaw_right,1.245475,1.257552,1.470000,-99.916667,0.000000,0.000000,0.000000,-55.000000,2.799377,0.246125,0.765969,1.407817,,1.470000
227.228742,yaw_right,1.245475,1.257552,1.470000,-101.750000,0.000000,0.000000,0.000000,-55.000000,2.816572,0.247637,0.770674,1.190562,,1.470000
227.350951,yaw_right,1.245475,1.257552,1.470000,-104.500000,0.000000,0.000000,0.000000,-55.000000,2.848276,0.250425,0.779349,0.968321,,1.470000
227.447942,yaw_right,1.245475,1.257552,1.470000,-106.333333,0.000000,0.000000,0.000000,-55.000000,2.873522,0.252644,0.786257,0.862114,,1.470000
227.557606,hover,1.245475,1.257552,1.470000,-108.166667,0.000000,0.000000,0.000000,0.000000,2.902217,0.255167,0.794108,0.777620,,1.470000
227.666489,back,1.247294,1.263094,1.470000,-108.166667,-0.350000,0.000000,0.000000,0.000000,2.908050,0.249334,0.792194,0.759843,,1.470000
227.778715,back,1.252750,1.279722,1.470000,-108.166667,-0.350000,0.000000,0.000000,0.000000,2.925550,0.231834,0.786452,0.706512,,1.470000
227.887883,back,1.258206,1.296350,1.470000,-108.166667,-0.350000,0.000000,0.000000,0.000000,2.943050,0.214334,0.780709,0.653181,,1.470000
227.996310,hover,1.261844,1.307435,1.470000,-108.166667,0.000000,0.000000,0.000000,0.000000,2.954717,0.202667,0.776881,0.617627,,1.470000
228.113850,hover,1.261844,1.307435,1.470000,-108.166667,0.000000,0.000000,0.000000,0.000000,2.954717,0.202667,0.776881,0.617627,,1.470000
228.208067,back,1.263663,1.312977,1.470000,-108.166667,-0.350000,0.000000,0.000000,0.000000,2.960550,0.196834,0.774967,0.599850,,1.470000
228.321677,back,1.269119,1.329605,1.470000,-108.166667,-0.350000,0.000000,0.000000,0.000000,2.978050,0.179334,0.769224,0.546519,,1.470000
